r,t,y,DiscountedSalvageValue
"REGION1","PWRHYDB13",2025,1102.30001614444
"REGION1","PWRHYDB13",2026,0
"REGION1","PWRHYDB13",2027,0
"REGION1","PWRHYDB13",2028,0
"REGION1","PWRHYDB13",2029,0
"REGION1","PWRHYDB13",2030,0
"REGION1","PWRHYDB13",2031,0
"REGION1","PWRHYDB13",2032,0
"REGION1","PWRHYDB13",2033,0
"REGION1","PWRHYDB13",2034,0
"REGION1","PWRHYDB13",2035,0
"REGION1","PWRHYDB13",2036,0
"REGION1","PWRHYDB13",2037,0
"REGION1","PWRHYDB13",2038,0
"REGION1","PWRHYDB13",2039,0
"REGION1","PWRHYDB13",2040,0
"REGION1","PWRHYDB13",2041,0
"REGION1","PWRHYDB13",2042,0
"REGION1","PWRHYDB13",2043,0
"REGION1","PWRHYDB13",2044,0
"REGION1","PWRHYDB13",2045,0
"REGION1","PWRHYDB13",2046,0
"REGION1","PWRHYDB13",2047,0
"REGION1","PWRHYDB13",2048,0
"REGION1","PWRHYDB13",2049,0
"REGION1","PWRHYDB13",2050,0
"REGION1","IMPCRU",2020,0
"REGION1","IMPCRU",2021,0
"REGION1","IMPCRU",2022,0
"REGION1","IMPCRU",2023,0
"REGION1","IMPCRU",2024,0
"REGION1","IMPCRU",2025,0
"REGION1","IMPCRU",2026,0
"REGION1","IMPCRU",2027,0
"REGION1","IMPCRU",2028,0
"REGION1","IMPCRU",2029,0
"REGION1","IMPCRU",2030,0
"REGION1","IMPCRU",2031,0
"REGION1","IMPCRU",2032,0
"REGION1","IMPCRU",2033,0
"REGION1","IMPCRU",2034,0
"REGION1","IMPCRU",2035,0
"REGION1","IMPCRU",2036,0
"REGION1","IMPCRU",2037,0
"REGION1","IMPCRU",2038,0
"REGION1","IMPCRU",2039,0
"REGION1","IMPCRU",2040,0
"REGION1","IMPCRU",2041,0
"REGION1","IMPCRU",2042,0
"REGION1","IMPCRU",2043,0
"REGION1","IMPCRU",2044,0
"REGION1","IMPCRU",2045,0
"REGION1","IMPCRU",2046,0
"REGION1","IMPCRU",2047,0
"REGION1","IMPCRU",2048,0
"REGION1","IMPCRU",2049,0
"REGION1","IMPCRU",2050,0
"REGION1","IMPCOA",2020,0
"REGION1","IMPCOA",2021,0
"REGION1","IMPCOA",2022,0
"REGION1","IMPCOA",2023,0
"REGION1","IMPCOA",2024,0
"REGION1","IMPCOA",2025,0
"REGION1","IMPCOA",2026,0
"REGION1","IMPCOA",2027,0
"REGION1","IMPCOA",2028,0
"REGION1","IMPCOA",2029,0
"REGION1","IMPCOA",2030,0
"REGION1","IMPCOA",2031,0
"REGION1","IMPCOA",2032,0
"REGION1","IMPCOA",2033,0
"REGION1","IMPCOA",2034,0
"REGION1","IMPCOA",2035,0
"REGION1","IMPCOA",2036,0
"REGION1","IMPCOA",2037,0
"REGION1","IMPCOA",2038,0
"REGION1","IMPCOA",2039,0
"REGION1","IMPCOA",2040,0
"REGION1","IMPCOA",2041,0
"REGION1","IMPCOA",2042,0
"REGION1","IMPCOA",2043,0
"REGION1","IMPCOA",2044,0
"REGION1","IMPCOA",2045,0
"REGION1","IMPCOA",2046,0
"REGION1","IMPCOA",2047,0
"REGION1","IMPCOA",2048,0
"REGION1","IMPCOA",2049,0
"REGION1","IMPCOA",2050,0
"REGION1","IMPJFL",2020,0
"REGION1","IMPJFL",2021,0
"REGION1","IMPJFL",2022,0
"REGION1","IMPJFL",2023,0
"REGION1","IMPJFL",2024,0
"REGION1","IMPJFL",2025,0
"REGION1","IMPJFL",2026,0
"REGION1","IMPJFL",2027,0
"REGION1","IMPJFL",2028,0
"REGION1","IMPJFL",2029,0
"REGION1","IMPJFL",2030,0
"REGION1","IMPJFL",2031,0
"REGION1","IMPJFL",2032,0
"REGION1","IMPJFL",2033,0
"REGION1","IMPJFL",2034,0
"REGION1","IMPJFL",2035,0
"REGION1","IMPJFL",2036,0
"REGION1","IMPJFL",2037,0
"REGION1","IMPJFL",2038,0
"REGION1","IMPJFL",2039,0
"REGION1","IMPJFL",2040,0
"REGION1","IMPJFL",2041,0
"REGION1","IMPJFL",2042,0
"REGION1","IMPJFL",2043,0
"REGION1","IMPJFL",2044,0
"REGION1","IMPJFL",2045,0
"REGION1","IMPJFL",2046,0
"REGION1","IMPJFL",2047,0
"REGION1","IMPJFL",2048,0
"REGION1","IMPJFL",2049,0
"REGION1","IMPJFL",2050,0
"REGION1","IMPLPG",2020,0
"REGION1","IMPLPG",2021,0
"REGION1","IMPLPG",2022,0
"REGION1","IMPLPG",2023,0
"REGION1","IMPLPG",2024,0
"REGION1","IMPLPG",2025,0
"REGION1","IMPLPG",2026,0
"REGION1","IMPLPG",2027,0
"REGION1","IMPLPG",2028,0
"REGION1","IMPLPG",2029,0
"REGION1","IMPLPG",2030,0
"REGION1","IMPLPG",2031,0
"REGION1","IMPLPG",2032,0
"REGION1","IMPLPG",2033,0
"REGION1","IMPLPG",2034,0
"REGION1","IMPLPG",2035,0
"REGION1","IMPLPG",2036,0
"REGION1","IMPLPG",2037,0
"REGION1","IMPLPG",2038,0
"REGION1","IMPLPG",2039,0
"REGION1","IMPLPG",2040,0
"REGION1","IMPLPG",2041,0
"REGION1","IMPLPG",2042,0
"REGION1","IMPLPG",2043,0
"REGION1","IMPLPG",2044,0
"REGION1","IMPLPG",2045,0
"REGION1","IMPLPG",2046,0
"REGION1","IMPLPG",2047,0
"REGION1","IMPLPG",2048,0
"REGION1","IMPLPG",2049,0
"REGION1","IMPLPG",2050,0
"REGION1","IMPGSL",2020,0
"REGION1","IMPGSL",2021,0
"REGION1","IMPGSL",2022,0
"REGION1","IMPGSL",2023,0
"REGION1","IMPGSL",2024,0
"REGION1","IMPGSL",2025,0
"REGION1","IMPGSL",2026,0
"REGION1","IMPGSL",2027,0
"REGION1","IMPGSL",2028,0
"REGION1","IMPGSL",2029,0
"REGION1","IMPGSL",2030,0
"REGION1","IMPGSL",2031,0
"REGION1","IMPGSL",2032,0
"REGION1","IMPGSL",2033,0
"REGION1","IMPGSL",2034,0
"REGION1","IMPGSL",2035,0
"REGION1","IMPGSL",2036,0
"REGION1","IMPGSL",2037,0
"REGION1","IMPGSL",2038,0
"REGION1","IMPGSL",2039,0
"REGION1","IMPGSL",2040,0
"REGION1","IMPGSL",2041,0
"REGION1","IMPGSL",2042,0
"REGION1","IMPGSL",2043,0
"REGION1","IMPGSL",2044,0
"REGION1","IMPGSL",2045,0
"REGION1","IMPGSL",2046,0
"REGION1","IMPGSL",2047,0
"REGION1","IMPGSL",2048,0
"REGION1","IMPGSL",2049,0
"REGION1","IMPGSL",2050,0
"REGION1","IMPKER",2020,0
"REGION1","IMPKER",2021,0
"REGION1","IMPKER",2022,0
"REGION1","IMPKER",2023,0
"REGION1","IMPKER",2024,0
"REGION1","IMPKER",2025,0
"REGION1","IMPKER",2026,0
"REGION1","IMPKER",2027,0
"REGION1","IMPKER",2028,0
"REGION1","IMPKER",2029,0
"REGION1","IMPKER",2030,0
"REGION1","IMPKER",2031,0
"REGION1","IMPKER",2032,0
"REGION1","IMPKER",2033,0
"REGION1","IMPKER",2034,0
"REGION1","IMPKER",2035,0
"REGION1","IMPKER",2036,0
"REGION1","IMPKER",2037,0
"REGION1","IMPKER",2038,0
"REGION1","IMPKER",2039,0
"REGION1","IMPKER",2040,0
"REGION1","IMPKER",2041,0
"REGION1","IMPKER",2042,0
"REGION1","IMPKER",2043,0
"REGION1","IMPKER",2044,0
"REGION1","IMPKER",2045,0
"REGION1","IMPKER",2046,0
"REGION1","IMPKER",2047,0
"REGION1","IMPKER",2048,0
"REGION1","IMPKER",2049,0
"REGION1","IMPKER",2050,0
"REGION1","IMPDSL",2020,0
"REGION1","IMPDSL",2021,0
"REGION1","IMPDSL",2022,0
"REGION1","IMPDSL",2023,0
"REGION1","IMPDSL",2024,0
"REGION1","IMPDSL",2025,0
"REGION1","IMPDSL",2026,0
"REGION1","IMPDSL",2027,0
"REGION1","IMPDSL",2028,0
"REGION1","IMPDSL",2029,0
"REGION1","IMPDSL",2030,0
"REGION1","IMPDSL",2031,0
"REGION1","IMPDSL",2032,0
"REGION1","IMPDSL",2033,0
"REGION1","IMPDSL",2034,0
"REGION1","IMPDSL",2035,0
"REGION1","IMPDSL",2036,0
"REGION1","IMPDSL",2037,0
"REGION1","IMPDSL",2038,0
"REGION1","IMPDSL",2039,0
"REGION1","IMPDSL",2040,0
"REGION1","IMPDSL",2041,0
"REGION1","IMPDSL",2042,0
"REGION1","IMPDSL",2043,0
"REGION1","IMPDSL",2044,0
"REGION1","IMPDSL",2045,0
"REGION1","IMPDSL",2046,0
"REGION1","IMPDSL",2047,0
"REGION1","IMPDSL",2048,0
"REGION1","IMPDSL",2049,0
"REGION1","IMPDSL",2050,0
"REGION1","IMPHFO",2020,0
"REGION1","IMPHFO",2021,0
"REGION1","IMPHFO",2022,0
"REGION1","IMPHFO",2023,0
"REGION1","IMPHFO",2024,0
"REGION1","IMPHFO",2025,0
"REGION1","IMPHFO",2026,0
"REGION1","IMPHFO",2027,0
"REGION1","IMPHFO",2028,0
"REGION1","IMPHFO",2029,0
"REGION1","IMPHFO",2030,0
"REGION1","IMPHFO",2031,0
"REGION1","IMPHFO",2032,0
"REGION1","IMPHFO",2033,0
"REGION1","IMPHFO",2034,0
"REGION1","IMPHFO",2035,0
"REGION1","IMPHFO",2036,0
"REGION1","IMPHFO",2037,0
"REGION1","IMPHFO",2038,0
"REGION1","IMPHFO",2039,0
"REGION1","IMPHFO",2040,0
"REGION1","IMPHFO",2041,0
"REGION1","IMPHFO",2042,0
"REGION1","IMPHFO",2043,0
"REGION1","IMPHFO",2044,0
"REGION1","IMPHFO",2045,0
"REGION1","IMPHFO",2046,0
"REGION1","IMPHFO",2047,0
"REGION1","IMPHFO",2048,0
"REGION1","IMPHFO",2049,0
"REGION1","IMPHFO",2050,0
"REGION1","MINCOA",2020,0
"REGION1","MINCOA",2021,0
"REGION1","MINCOA",2022,0
"REGION1","MINCOA",2023,0
"REGION1","MINCOA",2024,0
"REGION1","MINCOA",2025,0
"REGION1","MINCOA",2026,0
"REGION1","MINCOA",2027,0
"REGION1","MINCOA",2028,0
"REGION1","MINCOA",2029,0
"REGION1","MINCOA",2030,0
"REGION1","MINCOA",2031,0
"REGION1","MINCOA",2032,0
"REGION1","MINCOA",2033,0
"REGION1","MINCOA",2034,0
"REGION1","MINCOA",2035,0
"REGION1","MINCOA",2036,0
"REGION1","MINCOA",2037,0
"REGION1","MINCOA",2038,0
"REGION1","MINCOA",2039,0
"REGION1","MINCOA",2040,0
"REGION1","MINCOA",2041,0
"REGION1","MINCOA",2042,0
"REGION1","MINCOA",2043,0
"REGION1","MINCOA",2044,0
"REGION1","MINCOA",2045,0
"REGION1","MINCOA",2046,0
"REGION1","MINCOA",2047,0
"REGION1","MINCOA",2048,0
"REGION1","MINCOA",2049,0
"REGION1","MINCOA",2050,0
"REGION1","MINNGS",2020,0.871973794936815
"REGION1","MINNGS",2021,0
"REGION1","MINNGS",2022,0
"REGION1","MINNGS",2023,0
"REGION1","MINNGS",2024,0.00915388142864535
"REGION1","MINNGS",2025,0.054040948457846
"REGION1","MINNGS",2026,0.0788704406094775
"REGION1","MINNGS",2027,0.0243371057935899
"REGION1","MINNGS",2028,0.00904676985437226
"REGION1","MINNGS",2029,0.00960340152007718
"REGION1","MINNGS",2030,0.0456870756245523
"REGION1","MINNGS",2031,0.0633894564218109
"REGION1","MINNGS",2032,0.0420482368247959
"REGION1","MINNGS",2033,0.00108965007386991
"REGION1","MINNGS",2034,0.00182363484270255
"REGION1","MINNGS",2035,0.00393666786577475
"REGION1","MINNGS",2036,0.00422609337486047
"REGION1","MINNGS",2037,0.00191298906716279
"REGION1","MINNGS",2038,0.00246924511673512
"REGION1","MINNGS",2039,0.00307005533230556
"REGION1","MINNGS",2040,0.00324821396890514
"REGION1","MINNGS",2041,0.0656419441226196
"REGION1","MINNGS",2042,0.0173886794158377
"REGION1","MINNGS",2043,0.0173895321293529
"REGION1","MINNGS",2044,0.0173903442374629
"REGION1","MINNGS",2045,0.0173888923228079
"REGION1","MINNGS",2046,0.0173896288345483
"REGION1","MINNGS",2047,0.0173925558092723
"REGION1","MINNGS",2048,0.0173909983121599
"REGION1","MINNGS",2049,0.017393860240578
"REGION1","MINNGS",2050,0.0173944662481537
"REGION1","MINCRU",2020,0
"REGION1","MINCRU",2021,0
"REGION1","MINCRU",2022,0
"REGION1","MINCRU",2023,0
"REGION1","MINCRU",2024,0
"REGION1","MINCRU",2025,0
"REGION1","MINCRU",2026,0
"REGION1","MINCRU",2027,0
"REGION1","MINCRU",2028,0
"REGION1","MINCRU",2029,0
"REGION1","MINCRU",2030,0
"REGION1","MINCRU",2031,0
"REGION1","MINCRU",2032,0
"REGION1","MINCRU",2033,0
"REGION1","MINCRU",2034,0
"REGION1","MINCRU",2035,0
"REGION1","MINCRU",2036,0
"REGION1","MINCRU",2037,0
"REGION1","MINCRU",2038,0
"REGION1","MINCRU",2039,0
"REGION1","MINCRU",2040,0
"REGION1","MINCRU",2041,0
"REGION1","MINCRU",2042,0
"REGION1","MINCRU",2043,0
"REGION1","MINCRU",2044,0
"REGION1","MINCRU",2045,0
"REGION1","MINCRU",2046,0
"REGION1","MINCRU",2047,0
"REGION1","MINCRU",2048,0
"REGION1","MINCRU",2049,0
"REGION1","MINCRU",2050,0
"REGION1","MINURN",2020,0
"REGION1","MINURN",2021,0
"REGION1","MINURN",2022,0
"REGION1","MINURN",2023,0
"REGION1","MINURN",2024,0
"REGION1","MINURN",2025,0
"REGION1","MINURN",2026,0
"REGION1","MINURN",2027,0
"REGION1","MINURN",2028,0
"REGION1","MINURN",2029,0
"REGION1","MINURN",2030,0
"REGION1","MINURN",2031,0
"REGION1","MINURN",2032,0
"REGION1","MINURN",2033,0
"REGION1","MINURN",2034,0
"REGION1","MINURN",2035,0
"REGION1","MINURN",2036,0
"REGION1","MINURN",2037,0
"REGION1","MINURN",2038,0
"REGION1","MINURN",2039,0
"REGION1","MINURN",2040,0
"REGION1","MINURN",2041,0
"REGION1","MINURN",2042,0
"REGION1","MINURN",2043,0
"REGION1","MINURN",2044,0
"REGION1","MINURN",2045,0
"REGION1","MINURN",2046,0
"REGION1","MINURN",2047,0
"REGION1","MINURN",2048,0
"REGION1","MINURN",2049,0
"REGION1","MINURN",2050,0
"REGION1","RNWWND",2020,0
"REGION1","RNWWND",2021,0
"REGION1","RNWWND",2022,0
"REGION1","RNWWND",2023,0
"REGION1","RNWWND",2024,0
"REGION1","RNWWND",2025,0
"REGION1","RNWWND",2026,0
"REGION1","RNWWND",2027,0
"REGION1","RNWWND",2028,0
"REGION1","RNWWND",2029,0
"REGION1","RNWWND",2030,0
"REGION1","RNWWND",2031,0
"REGION1","RNWWND",2032,0
"REGION1","RNWWND",2033,0
"REGION1","RNWWND",2034,0
"REGION1","RNWWND",2035,0
"REGION1","RNWWND",2036,0
"REGION1","RNWWND",2037,0
"REGION1","RNWWND",2038,0
"REGION1","RNWWND",2039,0
"REGION1","RNWWND",2040,0
"REGION1","RNWWND",2041,0
"REGION1","RNWWND",2042,0
"REGION1","RNWWND",2043,0
"REGION1","RNWWND",2044,0
"REGION1","RNWWND",2045,0
"REGION1","RNWWND",2046,0
"REGION1","RNWWND",2047,0
"REGION1","RNWWND",2048,0
"REGION1","RNWWND",2049,0
"REGION1","RNWWND",2050,0
"REGION1","RNWHYD",2020,0
"REGION1","RNWHYD",2021,0
"REGION1","RNWHYD",2022,0
"REGION1","RNWHYD",2023,0
"REGION1","RNWHYD",2024,0
"REGION1","RNWHYD",2025,0
"REGION1","RNWHYD",2026,0
"REGION1","RNWHYD",2027,0
"REGION1","RNWHYD",2028,0
"REGION1","RNWHYD",2029,0
"REGION1","RNWHYD",2030,0
"REGION1","RNWHYD",2031,0
"REGION1","RNWHYD",2032,0
"REGION1","RNWHYD",2033,0
"REGION1","RNWHYD",2034,0
"REGION1","RNWHYD",2035,0
"REGION1","RNWHYD",2036,0
"REGION1","RNWHYD",2037,0
"REGION1","RNWHYD",2038,0
"REGION1","RNWHYD",2039,0
"REGION1","RNWHYD",2040,0
"REGION1","RNWHYD",2041,0
"REGION1","RNWHYD",2042,0
"REGION1","RNWHYD",2043,0
"REGION1","RNWHYD",2044,0
"REGION1","RNWHYD",2045,0
"REGION1","RNWHYD",2046,0
"REGION1","RNWHYD",2047,0
"REGION1","RNWHYD",2048,0
"REGION1","RNWHYD",2049,0
"REGION1","RNWHYD",2050,0
"REGION1","RNWBIO",2020,0
"REGION1","RNWBIO",2021,0
"REGION1","RNWBIO",2022,0
"REGION1","RNWBIO",2023,0
"REGION1","RNWBIO",2024,0
"REGION1","RNWBIO",2025,0
"REGION1","RNWBIO",2026,0
"REGION1","RNWBIO",2027,0
"REGION1","RNWBIO",2028,0
"REGION1","RNWBIO",2029,0
"REGION1","RNWBIO",2030,0
"REGION1","RNWBIO",2031,0
"REGION1","RNWBIO",2032,0
"REGION1","RNWBIO",2033,0
"REGION1","RNWBIO",2034,0
"REGION1","RNWBIO",2035,0
"REGION1","RNWBIO",2036,0
"REGION1","RNWBIO",2037,0
"REGION1","RNWBIO",2038,0
"REGION1","RNWBIO",2039,0
"REGION1","RNWBIO",2040,0
"REGION1","RNWBIO",2041,0
"REGION1","RNWBIO",2042,0
"REGION1","RNWBIO",2043,0
"REGION1","RNWBIO",2044,0
"REGION1","RNWBIO",2045,0
"REGION1","RNWBIO",2046,0
"REGION1","RNWBIO",2047,0
"REGION1","RNWBIO",2048,0
"REGION1","RNWBIO",2049,0
"REGION1","RNWBIO",2050,0
"REGION1","RNWSOL",2020,0
"REGION1","RNWSOL",2021,0
"REGION1","RNWSOL",2022,0
"REGION1","RNWSOL",2023,0
"REGION1","RNWSOL",2024,0
"REGION1","RNWSOL",2025,0
"REGION1","RNWSOL",2026,0
"REGION1","RNWSOL",2027,0
"REGION1","RNWSOL",2028,0
"REGION1","RNWSOL",2029,0
"REGION1","RNWSOL",2030,0
"REGION1","RNWSOL",2031,0
"REGION1","RNWSOL",2032,0
"REGION1","RNWSOL",2033,0
"REGION1","RNWSOL",2034,0
"REGION1","RNWSOL",2035,0
"REGION1","RNWSOL",2036,0
"REGION1","RNWSOL",2037,0
"REGION1","RNWSOL",2038,0
"REGION1","RNWSOL",2039,0
"REGION1","RNWSOL",2040,0
"REGION1","RNWSOL",2041,0
"REGION1","RNWSOL",2042,0
"REGION1","RNWSOL",2043,0
"REGION1","RNWSOL",2044,0
"REGION1","RNWSOL",2045,0
"REGION1","RNWSOL",2046,0
"REGION1","RNWSOL",2047,0
"REGION1","RNWSOL",2048,0
"REGION1","RNWSOL",2049,0
"REGION1","RNWSOL",2050,0
"REGION1","RNWGEO",2020,0
"REGION1","RNWGEO",2021,0
"REGION1","RNWGEO",2022,0
"REGION1","RNWGEO",2023,0
"REGION1","RNWGEO",2024,0
"REGION1","RNWGEO",2025,0
"REGION1","RNWGEO",2026,0
"REGION1","RNWGEO",2027,0
"REGION1","RNWGEO",2028,0
"REGION1","RNWGEO",2029,0
"REGION1","RNWGEO",2030,0
"REGION1","RNWGEO",2031,0
"REGION1","RNWGEO",2032,0
"REGION1","RNWGEO",2033,0
"REGION1","RNWGEO",2034,0
"REGION1","RNWGEO",2035,0
"REGION1","RNWGEO",2036,0
"REGION1","RNWGEO",2037,0
"REGION1","RNWGEO",2038,0
"REGION1","RNWGEO",2039,0
"REGION1","RNWGEO",2040,0
"REGION1","RNWGEO",2041,0
"REGION1","RNWGEO",2042,0
"REGION1","RNWGEO",2043,0
"REGION1","RNWGEO",2044,0
"REGION1","RNWGEO",2045,0
"REGION1","RNWGEO",2046,0
"REGION1","RNWGEO",2047,0
"REGION1","RNWGEO",2048,0
"REGION1","RNWGEO",2049,0
"REGION1","RNWGEO",2050,0
"REGION1","EXPCRU",2020,0
"REGION1","EXPCRU",2021,0
"REGION1","EXPCRU",2022,0
"REGION1","EXPCRU",2023,0
"REGION1","EXPCRU",2024,0
"REGION1","EXPCRU",2025,0
"REGION1","EXPCRU",2026,0
"REGION1","EXPCRU",2027,0
"REGION1","EXPCRU",2028,0
"REGION1","EXPCRU",2029,0
"REGION1","EXPCRU",2030,0
"REGION1","EXPCRU",2031,0
"REGION1","EXPCRU",2032,0
"REGION1","EXPCRU",2033,0
"REGION1","EXPCRU",2034,0
"REGION1","EXPCRU",2035,0
"REGION1","EXPCRU",2036,0
"REGION1","EXPCRU",2037,0
"REGION1","EXPCRU",2038,0
"REGION1","EXPCRU",2039,0
"REGION1","EXPCRU",2040,0
"REGION1","EXPCRU",2041,0
"REGION1","EXPCRU",2042,0
"REGION1","EXPCRU",2043,0
"REGION1","EXPCRU",2044,0
"REGION1","EXPCRU",2045,0
"REGION1","EXPCRU",2046,0
"REGION1","EXPCRU",2047,0
"REGION1","EXPCRU",2048,0
"REGION1","EXPCRU",2049,0
"REGION1","EXPCRU",2050,0
"REGION1","EXPNGS",2020,0
"REGION1","EXPNGS",2021,0
"REGION1","EXPNGS",2022,0
"REGION1","EXPNGS",2023,0
"REGION1","EXPNGS",2024,0
"REGION1","EXPNGS",2025,0
"REGION1","EXPNGS",2026,0
"REGION1","EXPNGS",2027,0
"REGION1","EXPNGS",2028,0
"REGION1","EXPNGS",2029,0
"REGION1","EXPNGS",2030,0
"REGION1","EXPNGS",2031,0
"REGION1","EXPNGS",2032,0
"REGION1","EXPNGS",2033,0
"REGION1","EXPNGS",2034,0
"REGION1","EXPNGS",2035,0
"REGION1","EXPNGS",2036,0
"REGION1","EXPNGS",2037,0
"REGION1","EXPNGS",2038,0
"REGION1","EXPNGS",2039,0
"REGION1","EXPNGS",2040,0
"REGION1","EXPNGS",2041,0
"REGION1","EXPNGS",2042,0
"REGION1","EXPNGS",2043,0
"REGION1","EXPNGS",2044,0
"REGION1","EXPNGS",2045,0
"REGION1","EXPNGS",2046,0
"REGION1","EXPNGS",2047,0
"REGION1","EXPNGS",2048,0
"REGION1","EXPNGS",2049,0
"REGION1","EXPNGS",2050,0
"REGION1","EXPCOA",2020,0
"REGION1","EXPCOA",2021,0
"REGION1","EXPCOA",2022,0
"REGION1","EXPCOA",2023,0
"REGION1","EXPCOA",2024,0
"REGION1","EXPCOA",2025,0
"REGION1","EXPCOA",2026,0
"REGION1","EXPCOA",2027,0
"REGION1","EXPCOA",2028,0
"REGION1","EXPCOA",2029,0
"REGION1","EXPCOA",2030,0
"REGION1","EXPCOA",2031,0
"REGION1","EXPCOA",2032,0
"REGION1","EXPCOA",2033,0
"REGION1","EXPCOA",2034,0
"REGION1","EXPCOA",2035,0
"REGION1","EXPCOA",2036,0
"REGION1","EXPCOA",2037,0
"REGION1","EXPCOA",2038,0
"REGION1","EXPCOA",2039,0
"REGION1","EXPCOA",2040,0
"REGION1","EXPCOA",2041,0
"REGION1","EXPCOA",2042,0
"REGION1","EXPCOA",2043,0
"REGION1","EXPCOA",2044,0
"REGION1","EXPCOA",2045,0
"REGION1","EXPCOA",2046,0
"REGION1","EXPCOA",2047,0
"REGION1","EXPCOA",2048,0
"REGION1","EXPCOA",2049,0
"REGION1","EXPCOA",2050,0
"REGION1","EXPBIO",2020,0
"REGION1","EXPBIO",2021,0
"REGION1","EXPBIO",2022,0
"REGION1","EXPBIO",2023,0
"REGION1","EXPBIO",2024,0
"REGION1","EXPBIO",2025,0
"REGION1","EXPBIO",2026,0
"REGION1","EXPBIO",2027,0
"REGION1","EXPBIO",2028,0
"REGION1","EXPBIO",2029,0
"REGION1","EXPBIO",2030,0
"REGION1","EXPBIO",2031,0
"REGION1","EXPBIO",2032,0
"REGION1","EXPBIO",2033,0
"REGION1","EXPBIO",2034,0
"REGION1","EXPBIO",2035,0
"REGION1","EXPBIO",2036,0
"REGION1","EXPBIO",2037,0
"REGION1","EXPBIO",2038,0
"REGION1","EXPBIO",2039,0
"REGION1","EXPBIO",2040,0
"REGION1","EXPBIO",2041,0
"REGION1","EXPBIO",2042,0
"REGION1","EXPBIO",2043,0
"REGION1","EXPBIO",2044,0
"REGION1","EXPBIO",2045,0
"REGION1","EXPBIO",2046,0
"REGION1","EXPBIO",2047,0
"REGION1","EXPBIO",2048,0
"REGION1","EXPBIO",2049,0
"REGION1","EXPBIO",2050,0
"REGION1","DEMAGRGWTBC1",2020,0
"REGION1","DEMAGRGWTBC1",2021,0
"REGION1","DEMAGRGWTBC1",2022,0
"REGION1","DEMAGRGWTBC1",2023,0
"REGION1","DEMAGRGWTBC1",2024,0
"REGION1","DEMAGRGWTBC1",2025,0
"REGION1","DEMAGRGWTBC1",2026,0
"REGION1","DEMAGRGWTBC1",2027,0
"REGION1","DEMAGRGWTBC1",2028,0
"REGION1","DEMAGRGWTBC1",2029,0
"REGION1","DEMAGRGWTBC1",2030,0
"REGION1","DEMAGRGWTBC1",2031,0
"REGION1","DEMAGRGWTBC1",2032,0
"REGION1","DEMAGRGWTBC1",2033,0
"REGION1","DEMAGRGWTBC1",2034,0
"REGION1","DEMAGRGWTBC1",2035,0
"REGION1","DEMAGRGWTBC1",2036,0
"REGION1","DEMAGRGWTBC1",2037,0
"REGION1","DEMAGRGWTBC1",2038,0
"REGION1","DEMAGRGWTBC1",2039,0
"REGION1","DEMAGRGWTBC1",2040,0
"REGION1","DEMAGRGWTBC1",2041,0
"REGION1","DEMAGRGWTBC1",2042,0
"REGION1","DEMAGRGWTBC1",2043,0
"REGION1","DEMAGRGWTBC1",2044,0
"REGION1","DEMAGRGWTBC1",2045,0
"REGION1","DEMAGRGWTBC1",2046,0
"REGION1","DEMAGRGWTBC1",2047,0
"REGION1","DEMAGRGWTBC1",2048,0
"REGION1","DEMAGRGWTBC1",2049,0
"REGION1","DEMAGRGWTBC1",2050,0
"REGION1","DEMAGRSURBC1",2020,0
"REGION1","DEMAGRSURBC1",2021,0
"REGION1","DEMAGRSURBC1",2022,0
"REGION1","DEMAGRSURBC1",2023,0
"REGION1","DEMAGRSURBC1",2024,0
"REGION1","DEMAGRSURBC1",2025,0
"REGION1","DEMAGRSURBC1",2026,0
"REGION1","DEMAGRSURBC1",2027,0
"REGION1","DEMAGRSURBC1",2028,0
"REGION1","DEMAGRSURBC1",2029,0
"REGION1","DEMAGRSURBC1",2030,0
"REGION1","DEMAGRSURBC1",2031,0
"REGION1","DEMAGRSURBC1",2032,0
"REGION1","DEMAGRSURBC1",2033,0
"REGION1","DEMAGRSURBC1",2034,0
"REGION1","DEMAGRSURBC1",2035,0
"REGION1","DEMAGRSURBC1",2036,0
"REGION1","DEMAGRSURBC1",2037,0
"REGION1","DEMAGRSURBC1",2038,0
"REGION1","DEMAGRSURBC1",2039,0
"REGION1","DEMAGRSURBC1",2040,0
"REGION1","DEMAGRSURBC1",2041,0
"REGION1","DEMAGRSURBC1",2042,0
"REGION1","DEMAGRSURBC1",2043,0
"REGION1","DEMAGRSURBC1",2044,0
"REGION1","DEMAGRSURBC1",2045,0
"REGION1","DEMAGRSURBC1",2046,0
"REGION1","DEMAGRSURBC1",2047,0
"REGION1","DEMAGRSURBC1",2048,0
"REGION1","DEMAGRSURBC1",2049,0
"REGION1","DEMAGRSURBC1",2050,0
"REGION1","DEMPUBGWTBC1",2020,0
"REGION1","DEMPUBGWTBC1",2021,0
"REGION1","DEMPUBGWTBC1",2022,0
"REGION1","DEMPUBGWTBC1",2023,0
"REGION1","DEMPUBGWTBC1",2024,0
"REGION1","DEMPUBGWTBC1",2025,0
"REGION1","DEMPUBGWTBC1",2026,0
"REGION1","DEMPUBGWTBC1",2027,0
"REGION1","DEMPUBGWTBC1",2028,0
"REGION1","DEMPUBGWTBC1",2029,0
"REGION1","DEMPUBGWTBC1",2030,0
"REGION1","DEMPUBGWTBC1",2031,0
